Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
óleos do terra;BRL;14800;0%;-33%;Alto;100;0,38;0,8;;;;;;14800;14800;12100;14800;12100;18100;18100;18100;12100;12100;12100;12100
site oleos essenciais do terra;BRL;40;0%;-71%;Alto;100;0,44;1,38;;;;;;40;50;30;50;40;50;40;40;10;20;30;20
oleos essenciais bons para o cabelo;BRL;30;-33%;0%;Alto;79;0,05;0,58;;;;;;70;20;20;10;30;30;20;20;20;30;20;20
revender oleo essencial;BRL;40;-43%;-20%;Alto;100;0,83;3,9;;;;;;30;30;30;50;40;50;50;50;50;70;30;40
curso oleo essencial;BRL;30;50%;-25%;Alto;100;0,88;2,3;;;;;;40;20;20;20;20;20;40;20;20;20;20;30
limão siciliano oleo essencial;BRL;590;0%;0%;Alto;100;0,38;0,93;;;;;;590;480;590;720;720;720;720;720;720;590;590;590
a quimica dos oleos essenciais;BRL;20;100%;-60%;Alto;100;;;;;;;;20;30;10;30;20;30;30;30;20;10;20;20
óleo essencial de limão;BRL;1900;19%;-21%;Alto;100;0,33;0,87;;;;;;2400;1900;1900;1900;1900;2400;1900;1900;1900;1600;1900;1900
limão siciliano aromaterapia;BRL;70;29%;80%;Alto;100;0,44;1,46;;;;;;50;70;40;50;50;70;70;70;70;70;90;90
oleos essenciais laranja;BRL;30;0%;-40%;Alto;100;0,49;0,8;;;;;;40;30;20;30;20;40;50;30;50;30;30;30
terra essencias;BRL;50;40%;40%;Alto;100;0,38;0,88;;;;;;70;40;50;40;70;50;70;50;50;50;50;70
ylang ylang oleo;BRL;390;-46%;-64%;Alto;100;0,33;1,02;;;;;;480;390;260;320;320;480;480;480;480;390;480;210
curso óleos essenciais;BRL;210;0%;-34%;Alto;100;1,04;2,73;;;;;;260;170;260;210;170;210;260;210;260;210;210;210
óleo essencial gerânio;BRL;2400;0%;-17%;Alto;100;0,33;1,05;;;;;;2400;2400;1900;1900;2400;2900;2900;3600;2900;2400;2400;2400
oleo de alecrim beneficios;BRL;1600;0%;60%;Alto;96;0,16;0,49;;;;;;880;1300;1300;1600;1600;1600;1600;1600;1600;1600;1600;1600
oleo limão siciliano;BRL;480;0%;0%;Alto;100;0,38;0,72;;;;;;480;390;480;480;390;480;480;480;480;480;480;480
melhores marcas de óleos vegetais;BRL;70;0%;-22%;Alto;100;0,45;1,49;;;;;;90;50;40;50;50;90;50;90;90;70;90;70
óleo de laranja;BRL;1300;23%;23%;Alto;100;0,31;0,78;;;;;;1600;1600;1000;1000;720;1600;1300;1300;1300;1300;1600;1600
óleo essencial yang yang;BRL;320;23%;23%;Alto;100;0,38;0,89;;;;;;260;260;260;260;260;320;390;390;320;260;390;320
oleos essenciais relaxantes;BRL;170;0%;-19%;Alto;100;0,36;1,31;;;;;;210;170;140;140;210;170;210;210;170;170;210;170
óleos essenciais livro;BRL;170;-36%;-47%;Alto;100;0,37;1,94;;;;;;140;210;210;210;260;260;210;210;170;140;110;90
oleo essencial do terra preço;BRL;170;-60%;-94%;Alto;100;0,39;0,72;;;;;;260;170;210;210;170;210;210;210;140;50;40;20
óleo laranja doce;BRL;390;0%;0%;Alto;100;0,28;0,66;;;;;;390;390;320;390;390;480;480;480;390;390;390;390
revender óleos essenciais;BRL;260;-19%;-34%;Alto;100;0,83;3,83;;;;;;260;210;210;260;210;260;320;260;260;260;320;210
site do terra óleos essenciais;BRL;70;-29%;-64%;Alto;100;0,38;1,63;;;;;;90;90;110;90;50;110;70;90;70;70;70;50
do terra essencias;BRL;320;0%;-33%;Alto;100;0,43;0,79;;;;;;390;320;260;320;260;320;320;320;320;260;260;260
oleo de ylang ylang;BRL;720;22%;0%;Alto;100;0,29;0,84;;;;;;720;720;590;880;720;720;720;880;720;720;1000;880
cursos de oleos essenciais;BRL;320;0%;-33%;Alto;100;0,98;2,46;;;;;;390;390;260;320;260;320;390;390;320;320;320;320
oleo essencial tree tea;BRL;70;29%;29%;Alto;100;0,64;2,56;;;;;;40;20;20;20;90;90;140;110;90;70;50;90
banho com óleo essencial de lavanda;BRL;40;0%;0%;Alto;86;;;;;;;;20;10;50;50;50;70;70;50;40;30;30;30
oleo de lim;BRL;90;-22%;-22%;Alto;95;0,39;1,02;;;;;;90;90;70;50;70;90;110;70;70;90;110;70
óleos essenciais do terra lavanda;BRL;260;0%;-56%;Alto;100;0,38;1,04;;;;;;260;260;260;320;390;390;320;390;260;140;170;140
laranja doce;BRL;1600;0%;0%;Alto;68;0,35;1,18;;;;;;1600;1300;1300;1300;1300;1600;1600;1600;1600;1600;1600;1600
óleo essencial limão;BRL;720;0%;-33%;Alto;100;0,38;1;;;;;;720;590;720;720;590;880;880;880;720;590;590;590
aromaterapia ylang ylang;BRL;50;25%;0%;Alto;95;0,45;1,54;;;;;;40;40;40;50;50;50;50;50;70;40;30;50
óleo de lang lang;BRL;720;22%;0%;Alto;100;0,29;0,84;;;;;;720;720;590;880;720;720;720;880;720;720;1000;880
óleo essencial baunilha;BRL;480;-19%;-19%;Alto;100;0,44;1,2;;;;;;480;480;390;480;390;590;590;590;480;590;480;480
oleo essencial respiração;BRL;70;-22%;40%;Alto;100;0,43;1,26;;;;;;40;50;50;50;50;70;90;110;110;90;110;70
oleo essencial melaleuca aromaterapia;BRL;30;0%;0%;Alto;100;0,43;2,06;;;;;;20;20;20;30;20;40;40;40;30;20;20;20
alecrim essencia;BRL;90;0%;80%;Alto;100;0,23;0,86;;;;;;70;50;50;70;90;110;110;110;110;90;110;90
oleo essencial lavandim;BRL;480;-19%;23%;Alto;100;0,36;1,03;;;;;;390;480;390;390;480;590;590;480;480;590;480;480
oleos essenciais para aromatizador;BRL;50;40%;40%;Alto;100;0,63;1,1;;;;;;70;50;70;50;10;50;50;50;70;50;50;70
suporte oleo essencial;BRL;50;-50%;-33%;Alto;100;0,36;1,14;;;;;;30;40;20;40;50;70;70;70;70;40;40;20
preços oleos essenciais do terra;BRL;20;0%;-71%;Alto;100;0,4;0,75;;;;;;30;30;30;20;10;30;30;50;10;20;10;20
blend de óleos essenciais para cabelos;BRL;170;0%;21%;Alto;100;0,44;1,3;;;;;;140;170;110;170;210;170;170;210;140;170;170;170
óleo de alecrim para o rosto;BRL;260;85%;182%;Alto;88;0,34;1,08;;;;;;170;110;170;210;320;320;390;390;210;260;210;480
essência de alecrim;BRL;1000;14%;-23%;Alto;100;0,28;0,91;;;;;;1000;1000;880;1000;1000;1300;1300;1000;1000;880;1000;1000
oleos essenciais aromatizador;BRL;90;80%;0%;Alto;100;0,75;1,71;;;;;;70;110;70;50;70;90;110;110;70;50;70;90
oleo ylang ylang;BRL;1300;0%;-19%;Alto;100;0,31;0,84;;;;;;1300;1000;1000;1300;1000;1300;1600;1300;1300;1300;1600;1300
laranja doce aromaterapia;BRL;50;40%;40%;Alto;95;0,24;1,08;;;;;;70;40;50;50;40;50;40;40;50;50;20;70
oleo yang yang;BRL;260;52%;52%;Alto;100;0,31;0,82;;;;;;210;170;170;170;170;260;320;260;260;210;320;320
oleo ylang;BRL;30;50%;-25%;Alto;100;0,32;1,06;;;;;;20;30;30;20;20;40;20;30;20;20;40;30
mix oleos essenciais;BRL;40;-80%;∞;Alto;100;0,39;1,25;;;;;;0;0;0;40;50;50;50;40;70;50;50;10
oleo essencial de yang yang;BRL;110;0%;-18%;Alto;100;0,29;0,77;;;;;;140;90;50;90;70;110;140;110;140;90;110;90
óleo essencial de gerânio;BRL;3600;0%;-18%;Alto;100;0,3;0,85;;;;;;4400;3600;2900;3600;3600;4400;4400;4400;3600;3600;3600;3600
oleo de yang yang;BRL;50;0%;0%;Alto;100;0,28;0,71;;;;;;50;70;40;50;70;70;90;50;50;50;70;50
óleo essencial vetiver;BRL;1600;0%;-16%;Alto;100;0,38;1,21;;;;;;1900;1600;1600;1600;1600;1900;1900;1900;1600;1600;1900;1600
aromaterapia limão siciliano;BRL;110;0%;22%;Alto;99;0,42;1,31;;;;;;110;90;140;110;90;140;140;140;140;110;140;110
oleo puro de alecrim;BRL;50;0%;-44%;Alto;100;0,33;0,6;;;;;;50;40;40;50;30;70;50;70;70;50;50;50
oleo essencial tosse;BRL;90;0%;467%;Alto;100;0,5;1,86;;;;;;40;50;40;50;70;90;50;140;140;170;140;170
oleos essenciais para difusor;BRL;480;0%;0%;Alto;100;0,57;1;;;;;;390;390;390;390;390;590;590;720;590;480;480;480
óleo essencial de lavanda do terra;BRL;720;-19%;-52%;Alto;100;0,38;0,77;;;;;;880;720;720;720;720;880;880;880;720;590;480;480
gerânio óleo essencial;BRL;1900;0%;19%;Alto;100;0,28;0,75;;;;;;1600;1600;1600;1600;1600;1900;2400;2400;1900;1900;1900;1900
oleos essenciais melaleuca;BRL;260;-19%;-34%;Alto;100;0,35;2,29;;;;;;260;260;210;210;210;260;260;260;260;260;210;210
oleos essenciais grandha;BRL;110;0%;27%;Alto;100;0,26;0,84;;;;;;110;110;90;90;90;110;110;90;140;140;90;140
óleo essencial citronela;BRL;880;83%;-12%;Alto;100;0,32;1,34;;;;;;1000;720;880;1000;880;1000;880;720;590;480;590;880
oleos aromaticos para ambientes;BRL;30;33%;-64%;Alto;100;0,51;1,29;;;;;;40;40;30;20;30;30;40;50;40;30;20;40
cromatografia óleos essenciais;BRL;30;-50%;0%;Alto;90;0,68;2,07;;;;;;20;10;20;10;30;50;40;40;30;40;30;20
yang yang oleo;BRL;30;0%;0%;Alto;100;0,27;1;;;;;;20;70;30;40;20;20;40;20;30;30;30;30
oleo essencial do terra valor;BRL;30;100%;-43%;Alto;100;0,38;1,05;;;;;;70;40;30;30;30;40;20;30;20;20;40;40
yang yang oleo essencial;BRL;170;0%;91%;Alto;99;0,38;0,8;;;;;;140;50;70;90;110;170;210;210;210;210;210;210
óleo essencial de patchouli;BRL;1600;0%;-19%;Alto;100;0,22;0,89;;;;;;1600;1300;1300;1300;1300;1600;1600;1900;1600;1300;1300;1300
curso de oleo essencial;BRL;20;0%;-33%;Alto;100;0,69;2,19;;;;;;30;20;20;20;20;30;30;30;20;20;30;20
essencia de laranja doce;BRL;170;0%;0%;Alto;100;0,34;0,64;;;;;;140;140;140;170;140;170;170;170;140;170;210;170
óleo essencial de gerânio preço;BRL;110;0%;-21%;Alto;100;0,34;0,77;;;;;;210;90;70;140;140;140;110;140;110;110;110;110
oleo laranja;BRL;140;-21%;-21%;Alto;95;0,31;0,85;;;;;;110;110;90;70;110;170;170;140;140;140;140;110
oleo aromatico para difusor;BRL;30;-40%;0%;Alto;100;0,6;1,01;;;;;;30;20;20;40;20;40;30;20;50;50;40;30
oleo de lang lang;BRL;720;22%;0%;Alto;100;0,29;0,84;;;;;;720;720;590;880;720;720;720;880;720;720;1000;880
suporte para óleos essenciais;BRL;260;0%;0%;Alto;100;0,38;51,99;;;;;;260;260;170;260;210;320;320;320;320;320;320;320
essencia ylang ylang;BRL;260;0%;0%;Alto;100;0,37;1;;;;;;210;210;210;260;170;320;320;390;320;260;260;260
cromatografia oleo essencial;BRL;70;-29%;0%;Alto;73;0,82;3,21;;;;;;70;50;40;50;50;90;70;50;50;70;70;50
óleo essencial hortelã pimenta;BRL;5400;-19%;0%;Alto;100;0,37;1;;;;;;4400;4400;4400;4400;4400;5400;6600;5400;5400;5400;5400;4400
aromaterapia laranja doce;BRL;110;0%;0%;Alto;100;0,3;0,91;;;;;;110;90;110;110;90;110;110;110;90;90;110;90
lavandin oleo essencial;BRL;210;0%;53%;Alto;99;0,34;0,87;;;;;;170;140;140;140;210;210;260;260;320;260;210;260
óleos essenciais do terra preços;BRL;90;-50%;-86%;Alto;100;0,38;0,87;;;;;;140;90;90;90;90;140;140;110;50;40;40;20
cromatografia de oleos essenciais;BRL;30;-25%;-40%;Alto;89;;;;;;;;20;30;20;30;20;30;20;40;20;40;30;30
óleo essencial manjericão;BRL;480;0%;0%;Alto;100;0,39;1,08;;;;;;480;480;480;390;390;590;720;590;590;480;480;480
oleos essenciais emagrecer;BRL;50;0%;-44%;Alto;100;0,56;2,06;;;;;;70;70;40;50;50;50;70;50;30;50;40;50
oleos essenciais laranja doce;BRL;90;-22%;-36%;Alto;99;0,3;0,96;;;;;;90;70;70;70;70;110;110;90;90;90;110;70
óleo essencial de eucalipto aromaterapia;BRL;140;0%;0%;Alto;100;0,44;1,44;;;;;;170;140;110;110;110;110;140;140;110;140;140;140
oleos vegetais organicos;BRL;30;-50%;-89%;Alto;100;0,43;2,61;;;;;;40;40;10;50;10;20;10;20;30;20;30;10
oleos essenciais doterra preço;BRL;50;-50%;-82%;Alto;100;0,38;0,99;;;;;;90;70;50;50;90;40;30;40;30;40;40;20
citronela oleo essencial;BRL;210;0%;-19%;Alto;100;0,38;1,49;;;;;;210;170;210;260;210;260;260;210;170;170;170;170
oleo essencial de lavanda da terra;BRL;90;120%;0%;Alto;100;0,41;0,77;;;;;;70;70;90;50;70;90;90;110;90;50;90;110
oleo essencial para aromatizador;BRL;170;-18%;-33%;Alto;100;0,58;1,1;;;;;;170;140;210;140;170;260;260;260;210;170;140;140
oleo essencial para proteção;BRL;30;0%;50%;Alto;100;0,47;1,33;;;;;;30;40;40;30;30;30;40;20;20;30;30;30
óleo essencial canela;BRL;720;0%;0%;Alto;100;0,34;0,97;;;;;;880;720;720;720;590;880;720;880;720;590;590;590
laranja oleo essencial;BRL;70;0%;0%;Alto;100;0,36;0,86;;;;;;90;70;70;50;70;90;70;70;70;70;70;70
hortelã oleo essencial;BRL;90;0%;0%;Alto;100;0,5;1,39;;;;;;90;110;90;90;90;110;90;110;110;90;70;90
oleos essenciais canela;BRL;30;0%;0%;Alto;100;0,44;0,75;;;;;;30;40;10;30;30;30;30;30;70;30;30;30
óleo essencial de pimenta;BRL;90;-36%;0%;Alto;99;0,28;0,69;;;;;;90;110;70;70;90;90;90;110;90;110;90;70
oleo essencial manjerona;BRL;480;0%;-19%;Alto;100;0,35;0,78;;;;;;480;390;390;390;390;480;590;590;480;390;480;390
óleo essencial de canela aromaterapia;BRL;140;-18%;-36%;Alto;99;0,54;1,45;;;;;;140;140;170;140;140;170;170;170;110;110;170;90
óleo essencial de citronela;BRL;1000;49%;-45%;Alto;100;0,3;1,2;;;;;;1300;1300;1300;1600;1000;1300;1000;880;720;590;720;880
aromaterapia limão;BRL;50;-20%;-43%;Alto;94;0,47;1,12;;;;;;50;40;50;50;50;50;50;50;50;50;40;40
óleo essencial de vetiver;BRL;880;0%;-32%;Alto;100;0,38;0,98;;;;;;1000;1000;880;880;880;880;880;880;880;880;1000;880
essencia laranja doce;BRL;110;0%;56%;Alto;100;0,34;0,98;;;;;;110;110;90;90;110;90;110;90;140;140;140;140
aromaterapia laranja;BRL;70;0%;-22%;Alto;94;0,43;1,48;;;;;;50;50;50;70;50;70;90;70;70;70;70;70
oleo essencial de lavanda terra;BRL;30;33%;100%;Alto;100;0,38;0,72;;;;;;20;40;20;30;20;30;40;50;40;30;40;40
essencia tea tree;BRL;50;-20%;-43%;Alto;100;0,62;1,74;;;;;;50;40;50;70;40;90;40;40;50;50;40;40
oleo de geranio;BRL;2900;-17%;-17%;Alto;100;0,29;0,78;;;;;;2900;2400;2400;2400;3600;2900;2900;2900;3600;2900;3600;2400
oleo essencial do terra lavanda;BRL;390;-19%;-65%;Alto;100;0,38;0,92;;;;;;480;480;390;390;390;590;720;720;260;210;170;170
oleo ylang ylang comprar;BRL;30;0%;-50%;Alto;100;0,46;1,69;;;;;;10;20;30;20;40;10;20;40;20;20;20;20
cromatografia dos oleos essenciais;BRL;20;0%;-60%;Alto;74;;;;;;;;30;30;20;10;30;20;20;30;50;20;20;20
limao oleo essencial;BRL;70;29%;0%;Alto;100;0,37;1,08;;;;;;50;70;90;90;90;70;90;70;70;70;110;90
da terra essencias;BRL;170;-19%;200%;Alto;100;0,41;0,85;;;;;;90;140;140;140;170;90;210;320;320;260;170;210
gerânio oleo essencial;BRL;1900;0%;19%;Alto;100;0,28;0,75;;;;;;1600;1600;1600;1600;1600;1900;2400;2400;1900;1900;1900;1900
oleo tree;BRL;20;0%;0%;Alto;96;0,7;3,16;;;;;;20;30;30;10;10;10;20;20;20;20;10;20
óleo essencial de hortelã pimenta;BRL;4400;-18%;-18%;Alto;100;0,36;0,96;;;;;;4400;3600;3600;4400;4400;5400;5400;5400;4400;4400;4400;3600
óleo essencial para difusor;BRL;480;-19%;0%;Alto;100;0,54;1,03;;;;;;390;480;390;390;390;480;590;590;590;480;390;390
curso sobre oleos essenciais;BRL;40;33%;-20%;Alto;100;0,8;2,01;;;;;;40;40;40;30;30;50;50;30;50;30;50;40
óleo essencial alfazema;BRL;210;-19%;0%;Alto;100;0,35;0,89;;;;;;210;170;140;210;210;210;210;210;210;260;260;210
ylang ylang aromaterapia;BRL;140;-21%;-48%;Alto;100;0,39;1,09;;;;;;140;110;140;170;170;260;140;140;140;140;140;110
oleo essencial coragem;BRL;30;50%;-25%;Alto;93;;;;;;;;20;20;30;30;20;20;30;40;40;20;20;30
mix de óleos essenciais do terra;BRL;110;57%;22%;Alto;100;0,37;0,72;;;;;;90;70;110;140;110;140;110;170;110;70;90;110
oleo essencial cachorro;BRL;90;0%;-36%;Alto;100;0,4;4,05;;;;;;90;70;50;90;70;90;110;90;90;70;90;70
óleo essencial vetiver preço;BRL;140;0%;0%;Alto;100;0,38;0,91;;;;;;170;170;110;50;110;140;170;140;140;170;210;170
oleos essenciais palmarosa;BRL;40;33%;0%;Alto;100;0,3;0,77;;;;;;20;70;50;40;30;30;40;30;30;30;20;40
óleo gerânio;BRL;880;-12%;0%;Alto;100;0,29;0,76;;;;;;880;720;720;720;720;880;1000;1000;1000;1000;1000;880
vetiver óleo essencial;BRL;880;-19%;-80%;Alto;100;0,38;1,08;;;;;;1600;1000;1000;1000;880;1000;1300;880;720;590;720;480
ylang ylang essencia;BRL;50;0%;25%;Alto;100;0,28;0,88;;;;;;50;30;40;50;30;70;90;70;50;50;90;50
oleo de alecrim vegetal;BRL;210;-19%;-56%;Alto;100;0,3;0,71;;;;;;390;210;210;170;170;210;260;260;170;210;260;170
oleos essenciais para sono;BRL;40;50%;-40%;Alto;100;0,33;1;;;;;;50;50;40;30;40;40;50;50;40;20;50;30
óleos essenciais doterra preço;BRL;2400;-33%;-56%;Alto;100;0,43;1,05;;;;;;3600;2900;2400;2900;2400;2900;2900;2400;2400;2400;1900;1600
oleo lavanda cabelo;BRL;40;0%;-50%;Alto;99;0,38;0,92;;;;;;30;40;30;30;40;70;40;40;40;20;50;20
oleos essenciais jasmim;BRL;30;0%;-25%;Alto;100;0,41;1,12;;;;;;30;30;20;30;20;20;70;20;20;30;30;30
óleo essencial de junípero;BRL;210;24%;-19%;Alto;100;0,32;1,04;;;;;;210;210;170;210;170;210;210;260;170;170;260;210
óleo de gerânio;BRL;2900;-17%;-17%;Alto;100;0,29;0,78;;;;;;2900;2400;2400;2400;3600;2900;2900;2900;3600;2900;3600;2400
oleo essencial para casa;BRL;30;-50%;-60%;Alto;100;0,28;0,69;;;;;;30;30;20;50;20;40;50;40;30;40;20;20
oleo essencial de lavanda no travesseiro;BRL;70;0%;-44%;Alto;99;0,31;0,48;;;;;;70;90;70;90;70;90;90;70;90;50;70;50
oleo essencial medo;BRL;40;100%;0%;Alto;100;0,4;1,51;;;;;;50;40;40;40;40;50;50;40;40;20;50;40
oleo essencial de hortela;BRL;480;23%;0%;Alto;100;0,4;0,99;;;;;;320;320;390;390;390;590;480;590;480;390;480;480
oleo de lavanda da terra;BRL;70;-22%;-22%;Alto;100;0,37;0,69;;;;;;50;50;50;40;50;40;90;140;110;90;110;70
oleo essencial patchouli;BRL;1600;0%;0%;Alto;100;0,25;0,81;;;;;;1600;1600;1600;1600;1300;1900;1900;1900;1900;1600;1600;1600
oleo essenciais para dormir;BRL;1600;0%;0%;Alto;100;0,33;1,03;;;;;;1300;1600;1300;1600;1600;1900;1900;1900;1900;1600;1600;1600
oleos essenciais limao;BRL;40;150%;25%;Alto;99;0,57;1,91;;;;;;40;40;30;40;30;30;40;20;50;20;50;50
necessaire oleos essenciais;BRL;70;-44%;-55%;Alto;100;0,51;12,17;;;;;;110;70;50;90;70;70;90;70;70;90;40;50
oleo essencial de hortelã pimenta preço;BRL;170;-21%;-35%;Alto;100;0,27;1,03;;;;;;140;170;170;140;170;140;260;210;140;140;170;110
óleo essencial para ambientes;BRL;140;0%;-35%;Alto;100;0,42;1,3;;;;;;210;140;170;140;90;170;170;140;90;110;110;110
patchouli óleo essencial;BRL;1000;22%;-28%;Alto;100;0,29;1,11;;;;;;1000;1000;1300;1300;1300;1000;1300;880;720;590;720;720
óleo essencial de canela;BRL;1900;0%;0%;Alto;100;0,3;0,85;;;;;;2400;1900;1900;2400;1900;2400;2400;2400;1900;1900;1900;1900
oleos essenciais hortelã pimenta;BRL;170;-46%;-18%;Alto;100;0,38;1,23;;;;;;140;210;170;170;170;210;210;210;210;260;140;140
oleos essenciais dormir;BRL;30;0%;33%;Alto;100;0,4;1,22;;;;;;30;20;20;30;20;30;30;40;30;40;20;40
oleo essencial para limpeza energetica;BRL;70;0%;0%;Alto;97;0,38;1,01;;;;;;30;70;110;50;70;90;90;90;90;70;90;70
manjericão oleo essencial;BRL;140;-21%;-21%;Alto;100;0,27;0,83;;;;;;140;110;110;90;110;140;170;140;140;140;140;110
aromaterapia patchouli;BRL;50;25%;0%;Alto;100;0,09;0,75;;;;;;50;50;70;70;50;50;50;50;30;40;50;50
oleo de limão;BRL;1300;-23%;-38%;Alto;100;0,29;0,79;;;;;;1300;1000;1300;1300;1300;1300;1600;1300;1300;1300;1300;1000
oleo limao;BRL;70;0%;-22%;Alto;100;0,4;0,83;;;;;;70;70;50;70;70;90;70;90;70;70;90;70
óleo patchouli;BRL;590;0%;0%;Alto;100;0,24;1,04;;;;;;480;480;590;590;480;590;590;720;720;590;590;590
oleo canela;BRL;110;27%;56%;Alto;100;0,31;1,01;;;;;;90;90;140;140;110;110;110;140;140;110;110;140
essência de lang lang;BRL;170;21%;0%;Alto;100;0,29;0,81;;;;;;170;140;170;140;140;170;170;210;170;140;210;170
geranio oleo;BRL;90;27%;56%;Alto;100;0,28;0,73;;;;;;110;90;70;70;50;70;110;90;110;110;90;140
case oleos essenciais;BRL;50;-43%;-43%;Alto;100;0,41;51,61;;;;;;70;40;40;40;70;50;40;50;40;70;70;40
oleo patchouli;BRL;590;0%;0%;Alto;100;0,24;1,04;;;;;;480;480;590;590;480;590;590;720;720;590;590;590
oleos essenciais difusor;BRL;390;0%;-46%;Alto;100;0,49;1,08;;;;;;480;390;390;320;320;390;480;590;390;320;390;320
tea tree oleo;BRL;390;0%;-46%;Alto;100;0,71;2,22;;;;;;480;480;390;480;320;480;480;390;260;260;210;260
óleo essencial junipero;BRL;210;-19%;-19%;Alto;100;0,24;0,78;;;;;;260;170;210;170;170;260;260;210;210;260;260;210
kit de óleos essenciais do terra;BRL;140;-43%;-85%;Alto;100;0,5;1,05;;;;;;170;210;170;210;170;170;210;170;110;70;30;40
oleo tree tea;BRL;110;-50%;-22%;Alto;100;0,65;2,27;;;;;;90;70;90;140;140;170;140;140;110;140;140;70
oleo essencial limpeza energetica;BRL;40;33%;0%;Alto;100;0,4;1,07;;;;;;40;40;50;30;30;70;40;30;40;30;50;40
patchouli oleo;BRL;110;56%;56%;Alto;100;0,26;0,76;;;;;;110;110;90;90;90;110;110;140;140;90;110;140
suporte para oleo essencial;BRL;70;-43%;-43%;Alto;100;0,36;47,74;;;;;;50;50;70;50;50;90;140;90;70;70;70;40
óleo geranio;BRL;880;-12%;0%;Alto;100;0,29;0,76;;;;;;880;720;720;720;720;880;1000;1000;1000;1000;1000;880
oleo essencial de geranio;BRL;3600;0%;-18%;Alto;100;0,3;0,85;;;;;;4400;3600;2900;3600;3600;4400;4400;4400;3600;3600;3600;3600
óleo de gerânio resenha;BRL;50;-29%;0%;Alto;98;;;;;;;;40;40;30;30;70;50;50;70;40;70;70;50
oleos essenciais bergamota;BRL;90;-22%;0%;Alto;100;0,48;1,42;;;;;;70;90;90;70;70;90;90;70;90;90;110;70
oleos essenciais sono;BRL;40;-40%;-40%;Alto;100;0,54;1,87;;;;;;50;50;30;50;40;50;40;70;30;50;40;30
oleo tea tree;BRL;1900;0%;-16%;Alto;100;0,77;2,96;;;;;;1900;1900;1600;1600;1900;2400;2400;1900;1600;1600;1600;1600
hortelã pimenta óleo essencial;BRL;1600;0%;0%;Alto;100;0,37;0,99;;;;;;1300;1300;1300;1600;1600;1600;1900;1600;1300;1300;1300;1300
oleo essencial de hortela pimenta;BRL;320;0%;-18%;Alto;100;0,33;0,97;;;;;;320;320;320;260;320;390;390;480;320;320;260;320
oleos essenciais para o sono;BRL;40;0%;-40%;Alto;100;0,36;1,71;;;;;;50;30;30;30;40;40;40;50;50;30;50;30
da terra lavanda;BRL;40;200%;-57%;Alto;100;0,38;0,6;;;;;;50;50;30;50;50;50;50;50;50;10;30;30
oleo essencial de alecrim cabelo;BRL;110;0%;-36%;Alto;100;0,28;1,26;;;;;;140;110;70;110;90;140;110;90;90;90;110;90
oleo essencial pimenta;BRL;40;-40%;0%;Alto;100;0,38;0,9;;;;;;30;30;40;30;50;50;40;50;50;50;40;30
oleos essenciais curso;BRL;40;0%;-57%;Alto;100;0,95;2,61;;;;;;30;40;40;30;20;40;40;40;30;30;40;30
oleo essencial geranio;BRL;2400;0%;-17%;Alto;100;0,33;1,05;;;;;;2400;2400;1900;1900;2400;2900;2900;3600;2900;2400;2400;2400
geranio oleo essencial;BRL;1900;0%;19%;Alto;100;0,28;0,75;;;;;;1600;1600;1600;1600;1600;1900;2400;2400;1900;1900;1900;1900
lavanda do terra;BRL;1000;0%;-45%;Alto;100;0,38;0,77;;;;;;1300;1000;880;1000;1000;1300;1300;1300;880;720;720;720
óleo essencial verbena;BRL;320;-18%;-18%;Alto;100;0,38;1,37;;;;;;320;320;320;320;260;320;390;480;320;390;390;320
óleo essencial lavanda do terra;BRL;210;-18%;-33%;Alto;100;0,4;0,82;;;;;;210;170;210;210;170;260;260;320;210;170;170;140
oleo essencial pet;BRL;40;67%;67%;Alto;100;0,47;1,62;;;;;;30;30;30;20;20;50;40;50;40;30;50;50
vanilla oleo essencial;BRL;40;0%;67%;Alto;100;0,42;0,99;;;;;;30;20;20;30;30;50;40;50;40;50;70;50
patchouli aromaterapia;BRL;70;-29%;-55%;Alto;98;0,05;0,64;;;;;;140;90;90;70;70;70;90;90;90;70;50;50
óleo de lavanda do terra;BRL;320;-19%;-46%;Alto;100;0,38;0,86;;;;;;390;390;320;390;320;390;480;390;320;260;210;210
oleo essencial aromatizador;BRL;110;-21%;-35%;Alto;100;0,66;1,28;;;;;;140;90;110;90;110;140;170;140;140;140;110;110
oleo essencial sono;BRL;140;0%;0%;Alto;100;0,39;1,14;;;;;;140;140;110;110;110;170;210;210;170;140;170;140
aromatizador oleos essenciais;BRL;110;80%;-57%;Alto;100;0,64;1,69;;;;;;210;140;110;90;110;170;110;110;110;50;90;90
oleos essenciais geranio;BRL;70;-44%;-44%;Alto;100;0,33;0,69;;;;;;70;70;70;70;50;70;110;90;140;90;50;50
oleo de lavanda cabelo;BRL;110;-18%;-47%;Alto;100;0,3;0,81;;;;;;140;110;110;110;90;90;90;140;110;110;70;90
óleo essencial de citronela aromaterapia;BRL;40;0%;-57%;Alto;100;0,48;1,31;;;;;;70;50;40;40;40;40;40;50;30;30;20;30
